record_type,query_id,date,source,query,url,title,returned_count,decision,exclusion_reason,access_status,study_id,raw_record,notes
search_return,HC-Q05,2026-09-14,exa.search,category:research paper Korea outdoor thermal comfort beach visitors weather temperature humidity field survey,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11406968,기후변화가 해안 관광목적지에 미치는 영향 분석 - 해수욕장의 활동선호일수 및 침수지역 변화를 중심으로 - - 한국기후변화학회지 : 논문 | DBpia,8,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q05.json#result-3,
search_return,HC-Q05,2026-09-14,exa.search,category:research paper Korea outdoor thermal comfort beach visitors weather temperature humidity field survey,https://doi.org/10.5194/egusphere-egu24-5058,The development of the Koreans&#8217; climatic index for tourism (KCIT),8,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S11,search_records/HC-Q05.json#result-4,
search_return,HC-Q05,2026-09-14,exa.search,category:research paper Korea outdoor thermal comfort beach visitors weather temperature humidity field survey,https://123dok.co/document/q2n6pdmp-thermal-sensation-comfort-summer-woljeong-special-governing-province.html,"Human Thermal Sensation and Comfort of Beach Areas in Summer - Woljeong-ri Beach, Gujwa-eup, Jeju-si, Jeju Special Self-Governing Province -",8,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S05,search_records/HC-Q05.json#result-5,
search_return,HC-Q05,2026-09-14,exa.search,category:research paper Korea outdoor thermal comfort beach visitors weather temperature humidity field survey,https://www.happycampus.com/paper-doc/30913551/,기상요소변화와 해변 관광객 유입간의 관계 분석 : 강릉지역을 중심으로 논문,8,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,KR-S01,search_records/HC-Q05.json#result-6,
search_return,HC-Q05,2026-09-14,exa.search,category:research paper Korea outdoor thermal comfort beach visitors weather temperature humidity field survey,http://sam.riss.kr/findThesisAnalysis.do?controlNo=102417886&docType=A,SAM 학술관계분석서비스,8,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q05.json#result-7,
search_return,HC-Q05,2026-09-14,exa.search,category:research paper Korea outdoor thermal comfort beach visitors weather temperature humidity field survey,https://doi.org/10.3390/su9091535,Impact of Climate Change on the Preferred Season for Outdoor Water Activities,8,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S04,search_records/HC-Q05.json#result-8,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002141334,여름철 해변지역의 인간 열환경지수 및 열쾌적성 - 제주특별자치도 제주시 구좌읍 월정리 해변 -,12,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S05,search_records/HC-Q06.json#result-1,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://kiss.kstudy.com/Detail/Ar?key=3470027,여름철 해변지역의 인간 열환경지수 및 열쾌적성-제주특별자치도 제주시 구좌읍 월정리 해변- - 한국조경학회지 - 한국조경학회 - KISS,12,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S05,search_records/HC-Q06.json#result-2,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.auric.or.kr/user/Rdoc/DocCmag.aspx?dn=214462&returnVal=CMAG,여름철 해변지역의 인간 열환경지수 및 열쾌적성 - AURIC,12,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S05,search_records/HC-Q06.json#result-3,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.kci.go.kr/kciportal/po/search/poSereArtiList.kci?sereId=000407&volIsseId=VOL000079547,KCI 국내학술지 인용색인 정보 포털입니다.,12,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q06.json#result-4,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.researchgate.net/publication/308663713_Human_Thermal_Sensation_and_Comfort_of_Beach_Areas_in_Summer_-_Woljeong-ri_Beach_Gujwa-eup_Jeju-si_Jeju_Special_Self-Governing_Province_-,"(PDF) Human Thermal Sensation and Comfort of Beach Areas in Summer - Woljeong-ri Beach, Gujwa-eup, Jeju-si, Jeju Special Self-Governing Province -",12,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S05,search_records/HC-Q06.json#result-5,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE09918988,여름철 해변지역의 인간 열환경지수 및 열쾌적성 - 제주특별자치도 제주시 구좌읍 월정리 해변 - - 논문 | DBpia,12,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S05,search_records/HC-Q06.json#result-6,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.auric.or.kr/User/rdoc/RdocDirectoryStep3.aspx?dbname=CMAG&n=4&organCode2=kila01&yearmonth=201608,한국조경학회지 2016-08 (Vol.44 No.4) - AURIC,12,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q06.json#result-7,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://journal.koreangeography.or.kr/articles/article/WrJ2/,"Spatio-temporal Patterns and Long-term Trends of Apparent Temperature in Jeju Island, Korea",12,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q06.json#result-8,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.earticle.net/Search/Result?q=%EC%A1%B0%EC%83%81%EB%A7%8C&sf=3,검색결과 - earticle,12,excluded_listing,논문 자체가 아닌 목록/인물/검색/특집 페이지,search_return_only,,search_records/HC-Q06.json#result-9,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.riss4u.net/search/detail/DetailView.do?control_no=0139aa79f27e546d&p_mat_type=3a11008f85f7c51d&v_control_no=7260daee419b6e72ffe0bdc3ef48d419,한국조경학회지|RISS 상세보기,12,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q06.json#result-10,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.riss.or.kr/search/detail/DetailView.do?control_no=024aad6b731cf4a0e9810257f7042666&p_mat_type=1a0202e37d52c72d,기상요소변화와 해변 관광객 유입간의 관계 분석 : 강릉지역을 중심으로|RISS 상세보기,12,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,KR-S01,search_records/HC-Q06.json#result-11,
search_return,HC-Q06,2026-09-14,web.search,"""여름철 해변지역의 인간 열환경지수""",https://www.riss4u.net/search/Search.do?colName=re_a_kor&isDetailSearch=Y&queryText=znCreator%2C%EB%B0%95%EC%88%98%EA%B5%AD&searchGubun=true,RISS 검색 - 국내학술지논문,12,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q06.json#result-12,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://pubmed.ncbi.nlm.nih.gov/31522261/,Development of a data-driven weather index for beach parks tourism.,18,duplicate_url,이미 반환된 URL; 독립 논문/표본으로 합산하지 않음,search_return_only,HC-S06,search_records/HC-Q07.json#result-1,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://www.researchgate.net/publication/335823162_Development_of_a_data-driven_weather_index_for_beach_parks_tourism,Development of a data-driven weather index for beach parks tourism | Request PDF,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S06,search_records/HC-Q07.json#result-2,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://scimatic.org/biblio/47420,Development of a data-driven weather index for beach parks tourism.,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S06,search_records/HC-Q07.json#result-3,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://openresearch.surrey.ac.uk/esploro/outputs/journalArticle/Development-of-a-data-driven-weather-index/99817744502346?institution=44SUR_INST&recordUsage=false&skipUsageReporting=true,Development of a data-driven weather index for beach parks tourism - University of Surrey,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S06,search_records/HC-Q07.json#result-4,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://openurl.ebsco.com/results?bquery=AU+Andrey%2C+Jean&link_origin=&searchDescription=Andrey%2C+Jean&sid=ebsco%3Aocu%3Arecord,"Search Results | Scholarly Articles, Journals, and E-Books | EBSCOhost",18,excluded_listing,논문 자체가 아닌 목록/인물/검색/특집 페이지,search_return_only,,search_records/HC-Q07.json#result-5,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://doi.org/10.1080/13683500.2026.2644448,Full article: Weather and the business of visitor attractions: an organisational analysis using multi-level modelling,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q07.json#result-6,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://pubmed.ncbi.nlm.nih.gov/33416950/,"Tourism climatology: past, present, and future.",18,duplicate_url,이미 반환된 URL; 독립 논문/표본으로 합산하지 않음,search_return_only,,search_records/HC-Q07.json#result-7,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://openalex.org/W2972528523,Development of a data-driven weather index for beach parks tourism,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S06,search_records/HC-Q07.json#result-8,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://openurl.ebsco.com/results?bquery=AU+Matthews%2C+Lindsay&link_origin=&searchDescription=Matthews%2C+Lindsay&sid=ebsco%3Aocu%3Arecord,"Search Results | Scholarly Articles, Journals, and E-Books | EBSCOhost",18,excluded_listing,논문 자체가 아닌 목록/인물/검색/특집 페이지,search_return_only,,search_records/HC-Q07.json#result-9,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://openurl.ebsco.com/results?bquery=DE+%22WIND+forecasting%22&link_origin=&searchDescription=WIND+forecasting&sid=ebsco%3Aocu%3Arecord,"Search Results | Scholarly Articles, Journals, and E-Books | EBSCOhost",18,excluded_listing,논문 자체가 아닌 목록/인물/검색/특집 페이지,search_return_only,,search_records/HC-Q07.json#result-10,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://onlinelibrary.wiley.com/doi/10.1155/2022/1806611,Artificial Intelligence Algorithms in Ice and Snow Tourism Promotion from Digital Technology - Wu - 2022 - Wireless Communications and Mobile Computing - Wiley Online Library,18,excluded_scope,제목/검색 맥락상 대상 물활동·환경 결과와 무관하거나 관광 홍보,search_return_only,,search_records/HC-Q07.json#result-11,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://iris.sena.edu.co/EDS/Search?dfApplied=1&filter%5B%5D=EXPAND%3A%22fulltext%22&filter%5B%5D=Journal%3A%22international+journal+of+biometeorology%22&lookfor=%22Tourism%22&type=SU,"Search Results - ""Tourism"" :: Library Catalog",18,excluded_listing,논문 자체가 아닌 목록/인물/검색/특집 페이지,search_return_only,,search_records/HC-Q07.json#result-12,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://www.tandfonline.com/doi/pdf/10.1080/09669582.2025.2557299,"Weather, climate change and business models: perspectives on future sustainability from heritage tou",18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q07.json#result-13,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://researchonline.ljmu.ac.uk/id/eprint/27962/1/Journal%20of%20Tourism%20Research%20-%202021%20-%20Bausch%20-%20How%20weather%20conditions%20affect%20guest%20arrivals%20and%20duration%20of%20stay%20%20An%20alpine.pdf,How weather conditions affect guest arrivals and duration of stay: An alpine destination case,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q07.json#result-14,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://dergipark.org.tr/tr/download/article-file/2976675,"International Journal of Contemporary Tourism Research, 2022, 7(1), 9-24",18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q07.json#result-15,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://uwaterloo.ca/secretariat/sites/default/files/uploads/documents/the-cvs-link-to-page-x.pdf,Curricula Vitae – Future Cities 6,18,excluded_scope,제목/검색 맥락상 대상 물활동·환경 결과와 무관하거나 관광 홍보,search_return_only,,search_records/HC-Q07.json#result-16,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://wiredspace.wits.ac.za/bitstreams/3c37a250-d6df-472f-b55f-1be1cbf23bfa/download,Evaluating the climatic suitability for camping in South Africa: an application of the Camping Clima,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q07.json#result-17,
search_return,HC-Q07,2026-09-14,web.search,"""Development of a data-driven weather index for beach parks tourism""",https://research.lpubatangas.edu.ph/wp-content/uploads/2021/10/m7721_ijrsm_final.pdf,Microsoft Word - m7721_final.doc,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q07.json#result-18,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://pubmed.ncbi.nlm.nih.gov/18097690/,A second generation climate index for tourism (CIT): specification and verification - PubMed,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-1,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://www.researchgate.net/publication/5750841_A_second_generation_climate_index_for_tourism_CIT_specification_and_verification,(PDF) A second generation climate index for tourism (CIT): specification and verification,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-2,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://scispace.com/papers/a-second-generation-climate-index-for-tourism-cit-46etpggwdn,A second generation climate index for tourism (CIT): specification and verification (2008) | C. R. de Freitas | 350 Citations,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-3,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://ouci.dntb.gov.ua/en/works/4YoJ00V9/,A second generation climate index for tourism (CIT): specification and verification,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-4,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://www.researchgate.net/publication/5750841_A_second_generation_climate_index_for_tourism_CIT_Specification_and_verification,(PDF) A second generation climate index for tourism (CIT): specification and verification,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-5,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://eurekamag.com/research/029/782/029782164.php,A second generation climate index for tourism (CIT): specification and verification,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-6,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://digitalnz.org/records/30214809,A second generation climate index for tourism (CIT): specification and verification | Record | DigitalNZ,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-7,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://documentsdelivered.com/source/002/797/002797867.php,A second generation climate index for tourism (CIT): specification and verification,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-8,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://openalex.org/W1983661972,A second generation climate index for tourism (CIT): specification and verification,18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-9,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://scispace.com/papers/leveraging-the-benefits-of-a-multi-index-approach-in-3xuhuxyxtgsp,Leveraging the benefits of a multi-index approach in quantifying and classifying climatic suitability for tourism (2025) | Jennifer M. Fitchett,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-10,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://suppr.wilddata.cn/browses/detail/pubmed/18097690,第二代旅游气候指数（CIT）：规范与验证 - Suppr | 超能文献,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-11,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://www.researchgate.net/figure/Climate-index-for-tourism-CIT-rating-scale-and-interpretation-of-perceived-satisfaction_fig3_5750841,Climate index for tourism (CIT) rating scale and interpretation of... | Download Scientific Diagram,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-12,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://dast.data.compute.cci2.ecmwf.int/documents/sis-european-tourism/SIS_Tourism_ClimateSuitability_dataset_description_v1.pdf,Document Title,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-13,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://meteorologia.uib.es/ROMU/formal/assessment_tourism_Spain/assessment_tourism_Spain.pdf,Present and future climate potentials for several outdoor tourism activities in Spain,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-14,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://www.conama.org/conama/download/files/LIFEAdaptCalaMillor/D3.2_LIFE%20AdaptCalaMillor_2doi.pdf,D3.2_LIFE AdaptCalaMillor_2doi_.docx,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-15,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://rcc.cimh.edu.bb/files/2021/03/Final-Feasibility-Report_Consultancy-to-Develop-Climate-Products-and-Services-for-the-Caribbean-Tourism-Industry.pdf,Final title here...,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-16,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://dspace.uib.es/xmlui/bitstream/handle/11201/149393/Aon%20Waqas%20Awan_TESIS%20DEF.pdf?isAllowed=y&sequence=1,"de Freitas, C. R., Scott, D., and McBoyle, G. (2008). A second generation climate index for tourism (CIT): specification and verification. *International Journal of Biometeorology*, 52(5), 399-407.",18,linked_to_included_study,선정 연구의 검색 반환/서지 사본; 접근 단계는 별도 행 참조,search_return_only,HC-S07,search_records/HC-Q08.json#result-17,
search_return,HC-Q08,2026-09-14,web.search,"""A second generation climate index for tourism"" specification verification",https://dspace.uib.es/xmlui/bitstream/handle/11201/167507/Forteza_Bauza_Natalia.pdf?isAllowed=y&sequence=1,5.References,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q08.json#result-18,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://www.sciencedirect.com/science/article/pii/S0261517720300315,"The Camping Climate Index (CCI): The development, validation, and application of a camping-sector tourism climate index - ScienceDirect",18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-1,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://ipc.sabanciuniv.edu/Content/Images/CKeditorImages/20200326-01030196.pdf,"The data from the aforementioned selected meteorology stations has been assessed using the Tourism Climate Index – TCI (Mieczkowski, 1985). This index determines climate comfort conditions in order to understand the effects of climate on tourist flows and establish what is considered as the tourism season. This index is the most commonly integrated index. The climate factors considered in the index are sunshine duration, temperature, relative humidity, precipitation, and wind.",18,excluded_scope,제목/검색 맥락상 대상 물활동·환경 결과와 무관하거나 관광 홍보,search_return_only,,search_records/HC-Q09.json#result-2,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://www.mdpi.com/2073-4433/6/2/183,National Assessment of Climate Resources for Tourism Seasonality in China Using the Tourism Climate Index,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-3,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://pubmed.ncbi.nlm.nih.gov/33416950/,"Tourism climatology: past, present, and future.",18,duplicate_url,이미 반환된 URL; 독립 논문/표본으로 합산하지 않음,search_return_only,,search_records/HC-Q09.json#result-4,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://klimatolodzy.pl/index.php/pl/baza-wiedzy/wskazniki-klimatyczne/tci,TCI,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-5,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://www.sciencedirect.com/science/article/pii/S0169809522003076,Climatology and trend of tourism climate index over China during 1979–2020 - ScienceDirect,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-6,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://www.tandfonline.com/doi/full/10.1080/09669582.2025.2573708,Full article: Tourism dependency and extreme weather: developing tourism extreme weather exposure indices for Denmark,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-7,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://www.sciencedirect.com/science/article/pii/S0261517715000138,Risk assessment of precipitation and the tourism climate index - ScienceDirect,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-8,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://www.tandfonline.com/doi/abs/10.1080/13683500.2020.1825351,"Full article: Climate change, coastal tourism, and impact chains – a literature review",18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-9,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://tourismemory.org/tourism-climatology,Tourism Climatology,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-10,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://www.scirp.org/reference/referencespapers?referenceid=1076162,"Z. Mieczkowski, “The Tourism Climate Index A Method for Evaluating World Climates for Tourism,” The Canadian Geographer, Vol. 29, 1985, pp. 220-233. - References - Scientific Research Publishing",18,excluded_scope,제목/검색 맥락상 대상 물활동·환경 결과와 무관하거나 관광 홍보,search_return_only,,search_records/HC-Q09.json#result-11,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://core.ac.uk/download/pdf/144146611.pdf,Comparing the ‘Tourism Climate Index’ and,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-12,
search_return,HC-Q09,2026-09-14,web.search,"""The Tourism Climate Index"" Mieczkowski 1985",https://onlinelibrary.wiley.com/doi/10.1155/adme/4402780,Quantitative Analysis of Tourism Climate Comfort in the DPRK Using Tourism Climate Index (TCI): A Validation With In Situ Observations - Jo - 2026 - Advances in Meteorology - Wiley Online Library,18,not_extracted_candidate,관련 가능 반환; 우선 원연구·직접 결과 중심 범위에서 추가 원문 검토하지 않음,search_return_only,,search_records/HC-Q09.json#result-13,
